t,price
1979,88.82030015864348
1980,88.79974767945089
1981,88.79980184611756
1982,88.79986017945089
1983,88.79991017945088
1984,88.79995601278421
1985,88.79998934611754
1986,88.80001017945088
1987,88.80003934611756
1988,88.80006434611755
1989,88.56967173318651
1990,88.56970089985317
1991,88.55714256651984
1992,88.55086339985317
1993,88.5477279831865
1994,88.54616027485318
1995,88.54537642068651
1996,88.54498449360318
1997,88.54478853006151
1998,88.54468221495733
1999,88.54462905740525
2000,88.54459831196255
2001,88.57642831527706
2002,88.59540878926504
2003,88.61770259976203
2004,88.73950385839535
2005,88.80040448771202
2006,88.83084230237034
2007,88.84723033766701
2008,88.85548066989867
2009,88.8598052810492
2010,88.86289007335212
2011,88.85029007335211
2012,88.84399840668544
2013,88.84085257335212
2014,88.83923799001879
2015,88.85497502032075
2016,88.8695394062281
2017,88.92721615355305
2018,88.93872883784938
2019,88.94641121998707
2020,89.24239537893827
2021,89.39034162508054
2022,89.46436474815167
2023,89.5013804763539
2024,89.51988834045503
2025,89.52914643917225
2026,89.53377548853086
2027,89.57955660545247
2028,89.57019488561053
2029,89.59777047065897
2030,89.61154992984986
2031,89.59894992984985
2032,89.59262492984985
2033,89.58951242984986
2034,89.58795617984987
2035,89.58717805484986
2036,89.5867973256832
2037,89.60610085736197
2038,89.61567762320135
2039,89.62053683945437
2040,89.62295811424755
2041,89.67619218419503
2042,89.7125872930826
2043,89.73078901419305
2044,89.73989404141494
2045,89.74443822169255
2046,89.74671447849802
2047,89.74784427356742
2048,89.7484008377688
2049,89.7483508377688
2050,89.74830917110214
2051,89.73570917110214
2052,89.72940083776881
2053,89.7262508377688
2054,89.72470917110213
2055,89.72391750443546
2056,89.7234758377688
2057,89.7233008377688
2058,89.72318000443548
2059,89.7231258377688
2060,89.72308417110213
2061,89.72303417110214
2062,89.72297583776881
2063,89.72293000443548
2064,89.72286750443548
2065,89.72281333776883
2066,89.72275083776883
2067,89.72269250443549
2068,89.70317247068326
2069,89.69342495380715
2070,89.68855536203577
2071,89.67355389948341
2072,89.6735289244834
2073,89.6735289244834
2074,89.67350811198341
2075,89.67350811198341
2076,89.67350811198341
2077,89.67157457275331
2078,89.66930475470465
2079,89.66930475470465
2080,89.6672144119834
2081,89.6672144119834
2082,89.6652807203429
2083,89.66475679360731
2084,89.66406339948341
2085,89.66406339948341
2086,89.66406339948341
2087,89.6624899744834
2088,89.66206144737389
2089,89.66185135048579
2090,89.66098040620841
2091,89.64793243406972
2092,89.64753699656973
2093,89.64753699656973
2094,89.64753699656973
2095,89.64731638406971
2096,89.64722897156972
2097,89.64722897156972
2098,89.64716861531971
2099,89.64712074656973
2100,89.64709577156972
2101,89.64706663406972
2102,89.64701252156974
2103,89.64695424656973
2104,89.64134649305574
2105,89.62369819910961
2106,89.61635179733426
2107,89.6008161030498
2108,89.57192977390315
2109,89.55006853941157
2110,89.5368058815408
2111,89.51695820494916
2112,89.20305637137447
2113,89.04384222632473
2114,88.93027660281487
2115,88.9018851969374
2116,88.91591569225655
2117,88.91232546461697
2118,88.91493553153687
2119,88.91558804826684
2120,88.92821615735937
2121,88.91882629372505
2122,88.91647882781646
2123,88.91589196133931
2124,88.91574524472003
2125,88.91578454383333
2126,88.91575768945683
2127,88.91575097586271
2128,88.91574929746417
2129,88.91575031065021
2130,88.91575056394672
2131,88.90317139728005
2132,88.91255575245262
2133,88.91490184124575
2134,88.91548836344404
2135,88.9156349939936
2136,88.9156349939936
2137,88.9156349939936
2138,88.9156349939936
2139,88.9156349939936
2140,88.9156349939936
2141,88.9156349939936
2142,88.9156349939936
2143,88.91548836344404
2144,88.9156349939936
2145,88.9156349939936
2146,88.43202615588291
2147,88.43205948921624
2148,88.43209698921625
2149,88.46379220437753
2150,88.67720888416213
2151,88.66465888416212
2152,88.65838388416212
2153,88.65524638416213
2154,88.30823648535716
2155,88.52454878920173
2156,88.70759550990755
2157,88.79911887026046
2158,88.84488055043693
2159,88.86775722385849
2160,88.91739922960124
2161,88.94221606580595
2162,88.95931302033884
2163,88.96905674370362
2164,88.40264963832762
2165,88.69107096699094
2166,88.83527329798926
2167,88.90737029682177
2168,88.94345731005993
2169,88.96152431228529
2170,88.9705496862286
2171,88.9579496862286
2172,88.95164968622859
2173,88.94849968622859
2174,88.94692885289525
2175,88.9461434362286
2176,88.9628626083541
2177,88.97121480169896
2178,88.97577588750495
2179,88.98392263051085
2180,89.49920164329414
2181,89.49920164329414
2182,89.50541626241747
2183,89.5085152386458
2184,89.51006056009331
2185,89.51082905415038
2186,89.51122163451225
2187,89.51141792469319
2188,89.511511903117
2189,89.51155472566222
2190,89.51154280360151
2191,89.49895947026818
2192,89.4926678036015
2193,89.48952197026819
2194,89.48796155360151
2195,89.48718967860151
2196,89.48680374110151
2197,89.48661077235151
2198,89.4865701043245
2199,89.4865701043245
2200,89.49920164329414
2201,89.50543292908414
2202,89.5085402386458
2203,89.54497436756662
2204,89.57975482109214
2205,89.60778428031693
2206,89.621803176596
2207,89.62881679140222
2208,89.63232776547198
2209,89.63408741917353
2210,89.63495891269096
2211,89.62237557935762
2212,89.61608807935762
2213,89.61294432935762
2214,89.61137662102429
2215,89.61060526685762
2216,89.61021958977429
2217,89.62304583132467
2218,89.62945061876654
2219,89.63257801248747
2220,89.63452319141558
2221,89.64896844339233
2222,89.65618273604738
2223,89.65978154904158
2224,89.66157262220534
2225,89.66246399212056
2226,89.6119198523231
2227,89.65007920814924
2228,89.67798352384901
2229,89.6919481816989
2230,89.70174135792428
2231,89.68916219125761
2232,89.68287260792428
2233,89.67972781625761
2234,89.67815542042428
2235,89.67736922250761
2236,89.67697612354928
2237,89.67672540740344
2238,89.67666671599719
2239,89.69412562507341
2240,89.70287591291569
2241,89.70728439012849
2242,89.70949696205574
2243,89.71066158129852
2244,89.71127930754282
2245,89.7116902538879
2246,89.67958154860014
2247,89.69584554108322
2248,89.70416712046017
2249,89.71363814578115
2250,89.71836949177498
2251,89.70576115844165
2252,89.69945699177498
2253,89.69630490844165
2254,89.69633824177498
2255,89.70972370643855
2256,89.71641227210367
2257,89.73267233703692
2258,89.80989094004457
2259,89.84849607488174
2260,89.86784448217293
2261,89.8775193897496
2262,89.88349294149629
2263,89.88647555070297
2264,89.88794602197297
2265,89.88871042427465
2266,89.88908012542548
2267,89.88929414266757
2268,89.88939281795527
2269,89.90682857714712
2270,89.93566682528788
2271,89.89064899187524
2272,89.90057457524823
2273,89.90553320026805
2274,89.90800417944463
2275,89.9409567238329
2276,89.95889953688003
2277,89.93544566030181
2278,89.9562258738238
2279,89.96661181391812
2280,89.97180061729861
2281,89.97444647396941
2282,89.97576739744837
2283,89.97644045234263
2284,89.97677281493043
2285,89.97694316293374
2286,89.9770241705069
2287,89.97706468714095
2288,89.97829376927193
2289,90.03618535552145
2290,90.12028572595601
2291,90.10768989262267
2292,90.101391975956
2293,90.09824301762268
2294,90.09668103845601
2295,90.09591254887268
2296,90.1592126196695
2297,90.23843287973264
2298,90.29883172602854
2299,90.43579652457561
2300,90.71551609491533
2301,90.97490397574967
2302,91.1045895828335
2303,91.16943655304209
2304,91.20187508603601
2305,91.22112877749376
2306,91.2670010598469
2307,91.29562045787773
2308,91.31038090928658
2309,91.31781019943392
2310,91.32160698427376
2311,91.30900281760708
2312,91.30270073427374
2313,91.27589618078161
2314,91.28617658252769
2315,91.29130845006739
2316,91.30836444292383
2317,91.31688410601872
2318,91.32114393756616
2319,91.32326968667321
2320,91.32435505312657
2321,91.32492200055174
2322,91.3252042720448
2323,91.3253448258076
2324,91.32548650458492
2325,91.32994120346534
2326,91.33788009692721
2327,91.40347996185253
2328,91.50504211716077
2329,91.60696935107697
2330,91.65792880136841
2331,91.64531213470175
2332,91.63900380136842
2333,91.63584963470174
2334,91.63427255136841
2335,91.63348400970175
2336,91.63309807220175
2337,91.63290510345175
2338,91.63280861907674
2339,91.67085676870164
2340,91.6898766768474
2341,91.6993991309203
2342,91.70417285795673
2343,91.70650972147496
2344,91.67441239837333
2345,91.6916878250166
2346,91.70032970500489
2347,91.70464231166571
2348,91.70679028166279
2349,91.70682361499613
2350,91.67456918818715
2351,91.66197752152048
2352,91.65568168818714
2353,91.65253377152048
2354,91.65096814652048
2355,91.65019783402047
2356,91.64981267777048
2357,91.64963259964549
2358,91.64954256058297
2359,91.6495017077184
2360,91.64463619997031
2361,91.64700686074539
2362,91.64822969113294
2363,91.6671745904284
2364,91.66773600562217
2365,91.66777767228885
2366,91.81322171313366
2367,91.82521891003375
2368,91.83124434362756
2369,91.91100097867195
2370,91.93459176912089
2371,91.93414726462315
2372,91.93414726462315
2373,91.93414726462315
2374,91.93414726462315
2375,91.93414726462315
2376,91.92178201687202
2377,91.91562022632978
2378,91.91420810586204
2379,91.91420810586204
2380,91.91420810586204
2381,91.91420810586204
2382,91.91420810586204
2383,91.91420810586204
2384,91.91420810586204
2385,91.93731138145792
2386,91.94927683513883
2387,91.95783648521032
2388,91.95508060087673
2389,91.9565315423112
2390,91.95689427766982
2391,91.95665872578468
2392,91.9565998378134
2393,91.95661691168895
2394,91.95660645816503
2395,91.95660384478404
2396,91.95669923542563
2397,91.95662804084185
2398,91.95661024219591
2399,91.95669923542563
2400,91.95669923542563
2401,91.95691235328802
2402,92.03599872592211
2403,92.20417015390579
2404,92.32217736883368
2405,92.40303908091187
2406,92.46741253512985
2407,92.49988677526157
2408,92.51619785691645
2409,92.52430339774389
2410,92.52841033482429
2411,92.51581866815762
2412,92.50952283482428
2413,92.50639158482429
2414,92.5194898549473
2415,92.52606591190768
2416,92.52951238713615
2417,92.50182705215013
2418,92.5373708699949
2419,92.5866559194249
2420,92.61129011080656
2421,92.62360303983073
2422,92.63629614495525
2423,92.73613965170983
2424,92.87516193869317
2425,92.94992144946212
2426,92.98729703817995
2427,93.01102686497688
2428,93.05813301350078
2429,93.08795129443257
2430,93.10286190947862
2431,93.09022440947862
2432,93.08390565947862
2433,93.08074628447861
2434,93.07917076364528
2435,93.09848832325164
2436,93.10824029088369
2437,93.11457975259684
2438,93.12873806105759
2439,93.14347872007713
2440,93.20045576128453
2441,93.22898807980489
2442,93.24902113821295
2443,93.30282368208088
2444,93.34621965511406
2445,93.4085248500691
2446,93.50980928414693
2447,93.64112558574834
2448,93.71587875299677
2449,93.75325116995432
2450,93.77194154509976
2451,93.75931654509976
2452,93.75300404509977
2453,93.74984779509977
2454,93.7482780034331
2455,93.74749310759977
2456,93.74711732634977
2457,93.74693360239144
2458,93.74685840707893
2459,93.74682080942267
2460,93.74681451059455
2461,93.74682386118049
2462,93.74674520314012
2463,93.74679337411993
2464,93.74680495960985
2465,93.74680658568813
2466,93.74679906539396
2467,93.74679530524686
2468,93.74679342517331
2469,93.7468184251733
2470,93.76870850604259
2471,93.75612933937592
2472,93.74985225604257
2473,93.74672621437591
2474,93.74516736020925
2475,93.74438376645925
2476,93.74399196958424
2477,93.74379190448008
2478,93.743691871928
2479,93.74363768898529
2480,93.74361059751394
2481,93.74359288511158
2482,93.72338905479862
2483,93.7334487804206
2484,93.73350294708726
2485,93.73855155989826
2486,93.74108003297042
2487,93.76591430994114
2488,93.77833561509317
2489,93.78453793433584
2490,93.78764326062387
2491,93.77507242729052
2492,93.76878701062387
2493,93.73605027005097
2494,93.74928843200408
2495,93.7558991796473
2496,93.75919622013558
2497,93.76083640704638
2498,93.76089057371306
2499,93.7362067976002
2500,93.71769396551556
2501,93.70380934145209
2502,93.71152856137272
2503,93.71345836635288
2504,93.7123994665622
2505,93.71213474161453
2506,93.71255101162265
2507,93.7123241729401
2508,93.71226746326946
2509,93.71258419203639
2510,93.71236564845726
2511,93.71224287694767
2512,93.71224287694767
2513,93.71224287694767
2514,93.71224287694767
2515,93.71224287694767
2516,93.71224287694767
2517,93.71224287694767
2518,93.71224287694767
2519,93.71224287694767
2520,93.71224287694767
2521,93.71224287694767
2522,93.71224287694767
2523,93.69967092936913
2524,93.70912692388632
2525,93.71149092251562
2526,93.71208192217293
2527,93.71222967208726
2528,93.71230156476693
2529,93.71231953793685
2530,93.71230801030676
2531,93.712200853012
2532,93.712200853012
2533,93.712200853012
2534,93.712200853012
2535,93.71205310309767
2536,93.71219364824319
2537,93.71219364824319
2538,93.71219364824319
2539,93.71219364824319
2540,93.71219364824319
2541,93.71219364824319
2542,93.71219364824319
2543,93.71205310309767
2544,93.71219364824319
2545,93.71219364824319
2546,93.71219364824319
2547,93.71219364824319
2548,93.71227814926829
2549,93.7123471947007
2550,93.74989640968813
2551,93.73733390968813
2552,93.73105265968813
2553,93.73102298422026
2554,93.7467539557554
2555,93.75464027485629
2556,93.7726902642174
2557,93.78170692556463
2558,93.78621525623825
2559,93.87389598066349
2560,94.00234035548587
2561,94.25187368745753
2562,94.71105638876341
2563,94.23475558533957
2564,94.74637089199501
2565,94.75898055307641
2566,94.76528538361711
2567,94.76842946555414
2568,94.74902854884502
2569,94.23741324218958
2570,94.74969296305753
2571,94.73710962972419
2572,94.73081796305752
2573,94.72767629639085
2574,94.72616100417405
2575,94.72616100417405
2576,94.72531865028245
2577,94.21226638029702
2578,94.71987428870091
2579,94.72223362587921
2580,94.72340079446838
2581,94.71987428870091
2582,94.71989512203425
2583,94.72221904254589
2584,94.72337266946838
2585,94.74747310847977
2586,94.75951499465214
2587,94.76554010440498
2588,94.76854849261474
2589,94.77004852005294
2590,94.77080270043871
2591,94.75819853377203
2592,94.7518964504387
2593,94.74875374210536
2594,94.7471823879387
2595,94.74639671085536
2596,94.7460163723137
2597,94.74582620304287
2598,94.74573111840746
2599,94.75867316628265
2600,94.76514419022024
2601,94.94014979923335
2602,95.05919268983698
2603,95.11870580180546
2604,95.16447237717996
2605,94.64408494758959
2606,94.9550617364327
2607,95.12643758360568
2608,95.21213800719218
2609,95.28149301493039
2610,95.34290850185948
2611,95.33030850185949
2612,95.32400850185948
2613,95.32087516852616
2614,95.36262041199069
2615,95.40649926874735
2616,95.48841307839305
2617,95.54992450997347
2618,95.5904986301759
2619,95.61078152361046
2620,95.6209271369944
2621,95.62599161035303
2622,95.62851551369901
2623,95.63313938044634
2624,95.6702938452693
2625,95.75774229671306
2626,95.8968169048963
2627,96.02215261688251
2628,96.09947858964412
2629,96.1752584997736
2630,96.23194479650948
2631,96.21934896317615
2632,96.21306354650949
2633,96.20992083817615
2634,96.20834948400949
2635,96.20756380692615
2636,96.2071168017178
2637,96.2069599657803
2638,96.20689404781155
2639,96.20686525549385
2640,96.20685085933499
2641,96.18377882411122
2642,96.19529931031035
2643,96.19537014364369
2644,96.20109497007658
2645,96.2039615499597
2646,96.20538650656792
2647,96.20603231820536
2648,96.20641772402408
2649,96.20660209360011
2650,96.17748720536122
2651,96.16490387202788
2652,96.15861220536121
2653,96.15546637202789
2654,96.15389345536121
2655,96.15310699702789
2656,96.15271376786123
2657,96.15252131994455
2658,96.15242509598622
2659,96.1553781866053
2660,96.15541151993864
2661,96.17434763973623
2662,96.1743643064029
2663,96.17277785692372
2664,96.17278619025706
2665,96.17279869025705
2666,96.17281535692372
2667,96.1897800767166
2668,96.18978424338327
2669,96.1898050767166
2670,96.1982791032797
2671,96.18567910327971
2672,96.1793791032797
2673,96.1762291032797
2674,96.17466243661303
2675,96.17385826994636
2676,96.15516011890259
2677,96.15518095223592
2678,96.16417169442448
2679,96.16420502775782
2680,96.16866706551876
2681,96.1708897510659
2682,96.17200526050613
2683,96.17204276050613
2684,96.17257759855958
2685,96.17284918425298
2686,96.17297664376633
2687,96.1730445401897
2688,96.17308265506803
2689,96.17309337917386
2690,96.15476767319946
2691,96.14218850653279
2692,96.13301195815933
2693,96.13301195815933
2694,96.13267741348159
2695,96.13267741348159
2696,96.13267741348159
2697,96.13267741348159
2698,96.13419895028933
2699,96.13494647938249
2700,96.13456320666991
2701,96.13440250039463
2702,96.13424062375701
2703,96.13349910608338
2704,96.1317006572616
2705,96.12794604871416
2706,96.12328482684369
2707,96.12094380965846
2708,96.11206687587747
2709,96.10762008398699
2710,96.10464381277689
2711,96.09057860842185
2712,96.08664139046637
2713,96.08303010162163
2714,96.08188331059779
2715,96.08114168734136
2716,96.08074885140388
2717,96.08045630570075
2718,96.08040824183357
2719,96.01533713852126
2720,95.61225974255771
2721,95.53397464928744
2722,95.4345242795655
2723,95.09174943144573
2724,95.09175776477906
2725,95.09175776477906
2726,95.33505270687759
2727,94.70651682475116
2728,94.70657099141783
2729,95.22516130268284
2730,95.39326618378404
2731,95.38071201711736
2732,95.37443493378403
2733,95.39193292323375
2734,95.39193292323375
2735,95.39193292323375
2736,94.71916455839853
2737,95.22811532938738
2738,95.22813199605405
2739,95.22814449605404
2740,95.35536031380126
2741,95.2769350370144
2742,95.27694337034774
2743,95.2769600370144
2744,95.27698087034773
2745,95.27700170368107
2746,95.27702670368106
2747,95.2770475370144
2748,95.27706420368106
2749,94.20561490858364
2750,94.20560240858364
2751,94.06256177299366
2752,93.78771430903606
2753,93.78770180903607
2754,93.7876851423694
2755,93.78766847570273
2756,93.7876476423694
2757,93.78763097570273
2758,93.78760597570272
2759,93.78758097570272
2760,93.78755180903606
2761,93.71896181804667
2762,93.70324298582986
2763,93.7086277788922
2764,93.70604426910357
2765,93.706744589922
2766,93.70627379267944
2767,93.7061560933688
2768,93.69363035898813
2769,93.70305261583994
2770,93.7054081800529
2771,93.70495553294796
2772,93.69259435650042
2773,93.70234096811308
2774,93.70477762101625
2775,93.70477762101625
2776,93.68384069504472
2777,93.70015255274916
2778,93.70423051717526
2779,93.7052500082818
2780,93.7052500082818
2781,93.7052500082818
2782,93.7052500082818
2783,93.7052500082818
2784,93.7052500082818
2785,93.7052500082818
2786,93.7052500082818
2787,93.7052500082818
2788,93.7052500082818
2789,93.70595752816337
2790,93.70613440813375
2791,93.70561312232222
2792,93.70595877360896
2793,93.70595877360896
2794,93.70595877360896
2795,93.70595877360896
2796,93.70595877360896
2797,93.70595877360896
2798,93.70595877360896
2799,93.70459363121569
2800,93.68264272459422
2801,93.68264272459422
2802,93.68264272459422
2803,93.68178023303065
2804,93.68106840596013
2805,93.68106840596013
2806,93.6810661777192
2807,93.6802820667817
2808,93.67997256277235
2809,93.67942158863227
2810,93.67915026822888
2811,93.66639794136051
2812,93.66639794136051
2813,93.66621023862615
2814,93.66621023862615
2815,93.66621023862615
2816,93.66611846850896
2817,93.66611846850896
2818,93.66611846850896
2819,93.66611846850896
2820,93.66608090845037
2821,93.66608090845037
2822,93.66606365277408
2823,93.66606212842106
2824,93.66606093748851
2825,93.66606093748851
2826,93.66605898215641
2827,93.66605898215641
2828,93.66605898215641
2829,93.66605502366566
2830,93.66605502366566
2831,93.65950740138405
2832,93.65950658915796
2833,93.65950658915796
2834,93.65950658915796
2835,93.6595036449971
2836,93.6595036449971
2837,93.65950176680363
2838,93.65950176680363
2839,93.65950082770689
2840,93.65950082770689
2841,93.65950082770689
2842,93.65950080220574
2843,93.65947674080132
2844,93.6594672559136
2845,93.6594672559136
2846,93.65868860825735
2847,93.65868860825735
2848,93.65829720317922
2849,93.65810150064016
2850,93.65795160186087
2851,93.65385929438864
2852,93.64881052300052
2853,93.64375863380235
2854,93.64000723805232
2855,93.60266803101173
2856,93.52206291960393
2857,93.43116878907816
2858,93.35552963914719
2859,93.3167723706364
2860,93.27572161451761
2861,93.25520040312487
2862,93.2411416801107
2863,93.21102356525938
2864,93.18595382849225
2865,93.15915456700773
2866,93.14575493626549
2867,93.1390509542277
2868,93.10724309779238
2869,93.09133500290804
2870,93.08342262213255
2871,93.05946597256454
2872,93.05946597256454
2873,93.0523938974884
2874,93.04362647252877
2875,93.03924692671563
2876,93.03706132047571
2877,93.03378807770206
2878,93.03215562298189
2879,93.02721573735886
2880,93.02359787358182
2881,93.01977231370049
2882,93.01786370042647
2883,93.01690939378946
2884,93.0149706637637
2885,93.03549408016333
2886,93.02414230917873
2887,93.01847059035309
2888,93.01563889760695
2889,93.01421471790053
2890,93.01350679471399
2891,92.99974919379781
2892,92.99974919379781
2893,92.98924083760063
2894,92.98924083760063
2895,92.96989665235506
2896,92.95653957856682
2897,92.94985270833936
2898,92.93464372474057
2899,92.82120883265792
2900,92.68866496805774
2901,92.59036904136269
2902,92.52568798292609
2903,92.48889584067588
2904,92.465525409666
2905,92.45228030145273
2906,92.44239609496952
2907,92.36190473599376
2908,92.24950619320616
2909,92.1156121175756
2910,92.04235825571922
2911,91.93026381134548
2912,91.91018879280678
2913,91.9001554502041
2914,91.89513391679813
2915,91.89252572649417
2916,91.89122163134219
2917,91.89053625043286
2918,91.89019772664486
2919,91.89003263141754
2920,91.88995425047054
2921,91.88991922666371
2922,91.8898856468613
2923,91.8898688569601
2924,91.92321506930904
2925,91.90650990772168
2926,91.89816149359467
2927,91.89399145319783
2928,91.89190504065422
2929,91.89083683438241
2930,91.89030167637796
2931,91.87742576404241
2932,91.87742445865861
2933,91.87742245717678
2934,91.87738834357341
2935,91.8766635983269
2936,91.86642942686487
2937,91.86620739686825
2938,91.86620739686825
2939,91.86406583523335
2940,91.85575486649476
2941,91.85160354879214
2942,91.8495320566075
2943,91.8484796438485
2944,91.84635564410422
2945,91.84184837551904
2946,91.83005327325344
2947,91.79730401960202
2948,91.77791135536287
2949,91.72320752269451
2950,91.68453017278799
2951,91.67040264635635
2952,91.67478408107313
2953,91.67234755814441
2954,91.67173842741224
2955,91.67207237267621
2956,91.67276498972437
2957,91.67226021688718
2958,91.67213402367788
2959,91.67210247537557
2960,91.64557549245815
2961,91.66476955748713
2962,91.67026888450272
2963,91.67164371625661
2964,91.6719874241951
2965,91.6720733511797
2966,91.67209483292586
2967,91.6721002033624
2968,91.67210154597154
2969,91.67210188162382
2970,91.67210173318588
2971,91.6719372338006
2972,91.6719372338006
2973,91.6719372338006
2974,91.6719372338006
2975,91.6719372338006
2976,91.6719372338006
2977,91.6719372338006
2978,91.6719372338006
2979,91.6719372338006
2980,91.6719372338006
2981,91.6719372338006
2982,91.6719372338006
2983,91.65941115015991
2984,91.66887909227644
2985,91.67124607780556
2986,91.67183782418785
2987,91.67198576078343
2988,91.67198576078343
2989,91.63985073248763
2990,91.6604801541759
2991,91.65817819835337
2992,91.65817819835337
2993,91.65817819835337
2994,91.65817819835337
2995,91.65817819835337
2996,91.65817819835337
2997,91.65817819835337
2998,91.65817819835337
2999,91.65817819835337
3000,91.66404706532842
3001,91.67555622012773
3002,91.66742652979119
3003,91.66335751795626
3004,91.66132301203879
3005,91.6866970399947
3006,91.70686050382906
3007,91.72192510974922
3008,91.68084823109129
3009,91.70970786772952
3010,91.72414185271529
3011,91.71158768604863
3012,91.70531060271529
3013,91.72195572020817
3014,91.67327618277159
3015,91.70596779719543
3016,91.67325245686688
3017,91.70600488685282
3018,91.72372354267017
3019,91.79389576647924
3020,91.8295237214286
3021,91.84732936556995
3022,91.85621552097396
3023,91.88242787243426
3024,91.89885716462997
3025,91.91071722632896
3026,91.92187041529704
3027,91.92743867644774
3028,91.93582761137418
3029,91.94001540059031
3030,91.94834129988257
3031,91.93573296654924
3032,91.92942879988257
3033,91.92627671654924
3034,91.94151879396847
3035,91.94932205267807
3036,91.95348319528077
3037,91.98089776453565
3038,91.98251381704569
3039,91.94447386042901
3040,91.99476897834798
3041,92.00596778370027
3042,92.01157135304308
3043,92.00480106862918
3044,92.0109921621742
3045,92.09682661260035
3046,92.22949821335875
3047,92.38121124088389
3048,92.56874077028817
3049,92.20903299073345
3050,92.20901215740011
3051,92.19642465740012
3052,92.19012257406678
3053,92.18697569906678
3054,92.18543142823344
3055,92.1846551261501
3056,92.18424197510845
3057,92.18404789958761
3058,92.18394252849386
3059,92.00368965771818
3060,91.98846818387736
3061,91.99446634157631
3062,91.99216051254083
3063,91.99308359470672
3064,91.99273790798932
3065,91.99288225685143
3066,91.99283192238761
3067,91.99285542598719
3068,91.98032584341243
3069,91.98972219852733
3070,91.99207128730606
3071,91.99162963387357
3072,91.99162963387357
3073,91.99162963387357
3074,91.98928054509486
3075,91.99151922051546
3076,91.99151922051546
3077,91.99151922051546
3078,91.97924108724409
3079,91.98900935605276
3080,91.99145142325493
3081,91.99145142325493
3082,91.98900935605276
3083,91.99145142325493
3084,91.99145142325493
3085,91.99145142325493
3086,91.99145142325493
3087,91.99145142325493
3088,91.99250359348795
3089,91.99276663604621
3090,91.99283239668577
3091,91.99270553730358
3092,91.99270553730358
3093,91.99270553730358
3094,91.99270553730358
3095,91.99270553730358
3096,91.99270553730358
3097,91.99244249474533
3098,91.99269026261793
3099,91.98020716298518
3100,91.97393644650214
3101,91.97080108826063
3102,91.96924590913986
3103,91.96847665291281
3104,91.96809202479929
3105,91.96791221074253
3106,91.96782230371414
3107,91.96777735019995
3108,91.9678688476987
3109,91.96788551436535
3110,91.96789384769869
3111,91.95534384769869
3112,91.94906468103201
3113,91.94592509769868
3114,91.94029505762961
3115,91.94031172429628
3116,91.94032839096295
3117,91.92795068042912
3118,91.92797151376246
3119,91.9279798470958
3120,91.92800901376246
3121,91.92801734709579
3122,91.92803818042913
3123,91.92806318042912
3124,91.9073339462573
3125,91.90735477959063
3126,91.90740061292396
3127,91.90742977959063
3128,91.9074589462573
3129,91.90749227959063
3130,91.92513056364466
3131,91.91258056364465
3132,91.90630556364465
3133,91.90315556364465
3134,91.90158056364464
3135,91.90079306364464
3136,91.90039931364464
3137,91.89120164713502
3138,91.89122664713501
3139,91.89125998046833
3140,91.89564110538983
3141,91.89782333451724
3142,91.89890611574762
3143,91.89943917302946
3144,91.89071176111366
3145,91.890745094447
3146,91.89077426111366
3147,91.89537741237916
3148,91.8976789880119
3149,91.88619896492654
3150,91.89308559761892
3151,91.88051059761892
3152,91.87422309761892
3153,91.87128143639671
3154,91.87128143639671
3155,91.87128143639671
3156,91.87128143639671
3157,91.87128143639671
3158,91.87128143639671
3159,91.87128143639671
3160,91.87128143639671
3161,91.87128143639671
3162,91.87128143639671
3163,91.86843869069085
3164,91.86843869069085
3165,91.86843869069085
3166,91.86843869069085
3167,91.86843869069085
3168,91.88446117370373
3169,91.89222503534086
3170,91.8960986328261
3171,91.8835111328261
3172,91.8772173828261
3173,91.87407467449276
3174,91.87251165365943
3175,91.87173014324276
3176,91.87133938803443
3177,91.87114401043027
3178,91.87104632162819
3179,91.87100997722715
3180,91.87100430502662
3181,91.87100146892635
3182,91.87100005087622
3183,91.87099934185116
3184,91.87099898733862
3185,91.87094047674903
3186,91.87095705478757
3187,91.87097784380683
3188,91.87097573831646
3189,91.87097468557127
3190,91.87100385223793
3191,91.8584330189046
3192,91.85739781800036
3193,91.85739781800036
3194,91.8542016116603
3195,91.8542016116603
3196,91.8542016116603
3197,91.8542016116603
3198,91.8542016116603
3199,91.86885582644783
3200,91.86885582644783
3201,91.86885582644783
3202,91.86885582644783
3203,91.86885582644783
3204,91.88401620058298
3205,91.87792500158525
3206,91.88019229536962
3207,91.87923631906628
3208,91.87956414843654
3209,91.87940711170327
3210,91.8794498098625
3211,91.86688314319584
3212,91.87624918814399
3213,91.87859069938102
3214,91.8791760771903
3215,91.8793224216426
3216,91.8793224216426
3217,91.8793224216426
3218,91.8793224216426
3219,91.8793224216426
3220,91.8793224216426
3221,91.8793224216426
3222,91.8791760771903
3223,91.8793224216426
3224,91.8793224216426
3225,91.86681944908588
3226,91.8762332646165
3227,91.87858671849915
3228,91.87917508196982
3229,91.87932217283749
3230,91.87932217283749
3231,91.8791112634573
3232,91.8791112634573
3233,91.85736670530439
3234,91.87380626015863
3235,91.87791614887217
3236,91.87894362105057
3237,91.87920048909515
3238,91.87920048909515
3239,91.87920048909515
3240,91.87791614887217
3241,91.87894362105057
3242,91.87920048909515
3243,91.87920048909515
3244,91.87920048909515
3245,91.86667799763299
3246,91.87613408324077
3247,91.87849810464272
3248,91.8790891099932
3249,91.86662230808201
3250,91.8567863063351
3251,91.74316357450715
